price,sqrt,location,bhk,New/Resale,Gymnasium,Lift Available,CarParking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool
18500000.0,1050.0,Dattapada,2.0,0.0,0,1,1,1,Yes,0,0,No,No,0,0,0,No
13500000.0,,Thane West,2.0,1.0,0,,0,0,0,1,0,0,1,1,,1,0
8500000.0,,Vasai West,3.0,0.0,0,0,0,No,1,0,0,,0,0,0,No,0
3900000.0,975.0,Virar,2.0,1.0,0,1,1,0,1,1,0,0,1,0,0,1,No
11500000.0,860.0,Marol,1.0,,1,,,0,1,0,0,No,Yes,No,0,0,1
13500000.0,1300.0,Kharghar,3.0,0.0,1,,1,1,1,1,1,0,1,0,0,1,1
9200000.0,1160.0,Mira Road East,2.0,1.0,1,1,No,0,0,1,1,1,0,1,1,0,1
,830.0,Virar,2.0,1.0,1,1,1,0,1,Yes,1,0,0,0,0,1,
12500000.0,1500.0,Mira Road East,,0.0,,1,1,0,1,Yes,0,1,1,0,No,1,0
23000000.0,1250.0,Andheri  West,2.0,0.0,1,,0,No,0,0,1,1,,0,0,0,1
,625.0,Thane West,1.0,,1,1,1,0,1,Yes,1,1,,0,0,1,1
25500000.0,1650.0,Goregaon West,3.0,1.0,0,1,1,0,1,0,0,0,1,0,1,0,1
8500000.0,980.0,Mira Road East,2.0,1.0,1,1,0,0,0,1,,1,0,0,1,0,1
7320000.0,746.0,Thane West,1.0,1.0,1,1,0,0,0,1,Yes,Yes,,0,1,No,1
,650.0,borivali West,1.0,0.0,0,1,0,0,No,0,0,,0,0,Yes,0,0
6500000.0,450.0,Malad West,1.0,0.0,0,No,0,0,0,No,,0,No,0,0,0,0
8600000.0,900.0,Thane West,2.0,0.0,1,1,Yes,,Yes,1,Yes,1,0,1,Yes,1,1
250000000.0,4200.0,Hanuman Nagar,5.0,0.0,0,1,1,1,1,No,0,0,1,0,0,0,0
14800000.0,581.0,Mulund East,2.0,1.0,0,0,0,No,0,0,0,0,No,No,0,No,0
10000000.0,1100.0,Kalyan West,2.0,0.0,1,1,0,1,1,1,1,1,1,1,0,,1
,1050.0,Kalyan West,2.0,0.0,0,1,No,0,,0,0,0,0,0,0,0,0
17300000.0,845.0,Kandivali East,2.0,1.0,1,1,1,,1,1,1,Yes,1,,0,1,1
16500000.0,1100.0,Ghansoli,2.0,0.0,1,1,0,0,1,1,1,1,0,1,Yes,1,
4300000.0,750.0,nan,1.0,,Yes,Yes,Yes,0,Yes,1,0,1,1,0,0,Yes,No
4500000.0,645.0,Mira Road East,1.0,0.0,1,1,1,0,,1,,No,0,No,1,1,1
11700000.0,550.0,Shreyas Colony,,0.0,No,1,1,1,,No,0,0,0,0,No,,0
5500000.0,650.0,Ulwe,1.0,0.0,0,Yes,0,0,0,0,0,0,No,0,0,0,0
,565.0,Naigaon East,1.0,1.0,1,1,1,0,,No,,1,,0,0,1,0
31000000.0,1672.0,Malad East,3.0,0.0,1,1,1,1,1,1,1,1,Yes,1,0,1,1
3100000.0,450.0,nan,1.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0
,1190.0,Kharghar,2.0,0.0,1,Yes,No,,0,1,Yes,1,,1,,Yes,1
16000000.0,1200.0,Dahisar,2.0,0.0,1,1,0,No,0,1,0,1,,0,,0,No
3700000.0,550.0,Taloja,1.0,1.0,1,,Yes,,1,1,Yes,1,0,Yes,0,1,Yes
9500000.0,,Thane West,2.0,0.0,1,1,1,1,1,1,1,1,1,0,0,1,1
,1485.0,Chembur East,3.0,0.0,,1,,Yes,Yes,0,No,0,0,0,,0,0
3700000.0,335.0,nan,1.0,,0,1,,0,0,0,0,0,0,0,0,0,0
14900000.0,1200.0,Malad East,1.0,0.0,0,No,1,1,1,0,,0,0,0,0,0,0
,598.0,Thane West,2.0,1.0,1,1,1,,0,0,1,,0,,No,,1
6700000.0,1200.0,Panvel,2.0,1.0,1,1,1,No,1,1,1,Yes,Yes,1,0,1,1
5600000.0,950.0,Vasai West,2.0,,0,1,0,0,0,1,0,0,0,No,0,0,0
27500000.0,840.0,vile parle west,2.0,0.0,0,1,0,0,0,0,,0,0,0,Yes,No,0
24500000.0,1300.0,Samata nagar,3.0,0.0,0,Yes,1,1,1,0,0,No,0,0,No,0,0
10000000.0,1180.0,Ulwe,2.0,,1,1,,Yes,Yes,1,1,1,1,1,1,1,1
41500000.0,1850.0,Andheri  West,3.0,1.0,1,1,1,0,,1,1,1,Yes,1,1,1,1
26000000.0,1050.0,Sen Nagar,2.0,0.0,0,1,,0,0,0,0,1,0,0,1,0,No
5000000.0,600.0,Sector 22 Kamothe,1.0,0.0,0,No,1,1,1,0,0,No,0,0,0,0,0
,1113.0,Andheri  East,3.0,1.0,1,,1,,,1,1,1,1,1,0,1,1
8400000.0,1055.0,Panvel,2.0,1.0,1,1,1,0,Yes,1,1,Yes,Yes,Yes,,1,1
21500000.0,1264.0,Bhandup West,3.0,0.0,1,1,No,0,0,No,,Yes,0,0,Yes,0,0
26000000.0,1125.0,Sen Nagar,2.0,0.0,0,0,,0,,0,0,0,0,0,0,0,0
13000000.0,775.0,Bhandup West,1.0,0.0,1,1,Yes,,1,0,1,0,No,No,1,1,Yes
4140999.0,650.0,Ulwe,1.0,0.0,0,1,No,0,0,0,No,0,0,0,No,0,0
8323999.0,1051.0,Kalwa,2.0,0.0,0,1,,0,0,,0,0,No,0,0,0,1
2100000.0,700.0,Karjat,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0
8800000.0,1185.0,Ulwe,2.0,1.0,1,,1,,Yes,1,1,1,,0,1,Yes,1
22500000.0,1050.0,Andheri  West,2.0,0.0,1,1,0,No,,1,1,Yes,0,Yes,0,1,1
2200000.0,,Kharegaon,1.0,0.0,0,1,,,1,0,,0,0,0,0,0,No
15000000.0,990.0,Dahisar West,2.0,0.0,No,No,0,0,0,0,No,0,0,0,0,0,0
6400000.0,670.0,Kharghar,1.0,0.0,1,1,Yes,0,1,1,Yes,1,0,0,0,1,1
34800000.0,750.0,Ville Parle West,2.0,1.0,1,1,,0,1,,1,1,1,0,0,0,1
6400000.0,1150.0,Taloja,2.0,1.0,Yes,1,No,0,0,0,0,No,0,0,0,0,No
11500000.0,1182.0,Sector 11 Belapur,2.0,0.0,0,0,1,Yes,1,0,0,0,0,0,,0,0
3424000.0,,Titwala,2.0,1.0,0,1,0,0,No,1,0,1,0,0,No,,0
4300000.0,650.0,Kharghar,1.0,0.0,0,Yes,1,1,1,0,No,0,0,0,0,0,0
6900000.0,1130.0,Kalyan West,2.0,1.0,1,1,,0,0,1,1,Yes,No,0,0,0,0
2350000.0,594.0,Nala Sopara,1.0,0.0,0,,1,1,0,Yes,0,0,1,0,0,0,0
7000000.0,448.0,Panch Pakhadi,1.0,0.0,0,0,1,Yes,1,0,No,0,0,0,0,0,0
2700000.0,572.0,Nala Sopara,1.0,0.0,1,1,1,,Yes,0,1,Yes,0,No,0,Yes,Yes
,1600.0,Chembur,,0.0,1,1,Yes,1,1,0,No,0,0,0,0,0,0
21000000.0,900.0,Shimpoli,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
9167000.0,686.0,Panvel,,1.0,Yes,1,1,0,1,Yes,Yes,,1,1,0,1,1
5600000.0,610.0,Sector 20 Kharghar,1.0,0.0,0,0,1,1,Yes,0,0,0,0,0,0,0,0
30000000.0,1800.0,Andheri  West,4.0,,1,1,Yes,0,1,0,0,0,1,,1,0,0
9000000.0,535.0,Kandivali East,1.0,0.0,No,1,1,1,0,0,No,0,0,0,,,0
13000000.0,1100.0,Nerul,2.0,,0,,1,0,1,0,0,No,0,No,Yes,No,0
10500000.0,660.0,Powai ,1.0,0.0,No,0,0,0,0,1,0,0,1,0,0,No,No
5325000.0,325.0,borivali West,1.0,0.0,0,1,No,0,0,Yes,No,No,No,0,1,No,
11000000.0,1060.0,Kharghar,2.0,0.0,0,No,1,No,,0,0,1,,No,0,0,0
,,Mira Road East,2.0,,1,1,0,0,,1,1,1,1,0,0,1,Yes
,600.0,Vasai West,2.0,0.0,0,0,0,0,0,0,No,0,0,No,0,0,0
60000000.0,1634.0,nan,3.0,,1,,Yes,1,1,1,1,1,1,1,1,1,1
2100000.0,450.0,Sector-26 Taloja,1.0,0.0,Yes,1,0,0,1,0,1,1,No,0,1,0,1
9700000.0,560.0,borivali West,1.0,0.0,1,1,0,No,0,0,0,1,0,0,No,0,1
,1350.0,Virar,3.0,1.0,Yes,1,0,0,1,Yes,1,1,1,,No,0,0
6000000.0,1070.0,Taloja,2.0,0.0,0,0,1,1,1,0,No,,0,0,0,0,0
,2160.0,Juhu,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0
4200000.0,,Koproli,2.0,0.0,Yes,0,0,0,0,No,1,0,0,No,0,No,0
5999000.0,,Thane West,2.0,0.0,1,1,Yes,0,0,1,Yes,,,1,0,1,1
,732.0,Panvel,2.0,1.0,1,Yes,1,0,1,Yes,1,1,1,1,0,1,1
13200000.0,1525.0,Mira Road East,2.0,1.0,1,,1,1,1,1,1,1,1,1,1,1,
6000000.0,945.0,Kalyan West,2.0,,0,1,0,0,0,1,0,1,0,No,0,0,0
28000000.0,1350.0,Samata Nagar Thakur Village,3.0,0.0,No,1,,1,,0,0,0,0,0,0,0,0
8900000.0,600.0,borivali West,,,0,,0,0,0,1,0,1,No,,Yes,No,No
36500000.0,965.0,Bandra Kurla Complex,3.0,1.0,,Yes,1,1,1,1,1,Yes,,1,No,1,Yes
12600000.0,850.0,Thane West,2.0,1.0,1,1,0,0,,1,No,Yes,0,0,0,0,Yes
3200000.0,610.0,Naigaon East,1.0,0.0,1,1,,0,1,1,1,1,0,0,0,1,1
75100000.0,2100.0,Goregaon East,3.0,1.0,Yes,1,,0,,1,1,1,0,No,0,0,1
9500000.0,1260.0,Sector 19 Kharghar,2.0,,1,1,1,1,1,0,0,0,No,0,0,0,0
2600000.0,585.0,Nala Sopara,1.0,0.0,0,0,1,1,0,Yes,0,0,1,0,0,0,0
9000000.0,925.0,nan,2.0,0.0,1,1,Yes,No,1,Yes,1,1,1,1,0,1,1
7500000.0,600.0,Airoli,1.0,0.0,0,1,0,No,,1,1,1,1,,1,1,0
16000000.0,890.0,Krishanlal Marwah Marg,2.0,0.0,0,,1,0,1,No,No,No,0,0,,0,0
5500000.0,600.0,nan,1.0,0.0,1,1,1,1,,No,1,0,0,0,0,0,No
5200000.0,580.0,Mira Bhayandar,1.0,,0,Yes,Yes,1,1,,0,1,1,0,1,1,0
7700000.0,1046.0,Mira Road East,2.0,1.0,1,1,0,0,No,1,,1,0,0,1,0,0
2800000.0,,Taloja,1.0,1.0,,1,1,1,1,0,,1,0,0,0,0,0
,,Malad West,1.0,1.0,Yes,1,1,0,1,1,,1,0,1,0,1,1
4045000.0,910.0,Virar,2.0,1.0,1,1,1,0,1,1,1,No,,0,0,1,1
29000000.0,1160.0,Mulund West,3.0,1.0,1,0,0,0,1,1,0,1,0,0,0,No,0
,350.0,Malad West,1.0,0.0,0,1,0,0,0,1,No,1,,0,1,0,
6990000.0,450.0,nan,1.0,1.0,Yes,1,,0,0,1,1,Yes,0,,1,0,1
2600000.0,,Nala Sopara,1.0,0.0,No,1,1,1,1,1,1,0,1,1,No,1,0
17000000.0,1760.0,Kopar Khairane Sector 19A,3.0,,0,1,1,1,1,0,1,0,No,0,0,0,0
4700000.0,1017.0,Bhiwandi,2.0,0.0,1,1,Yes,0,1,1,1,1,,1,Yes,1,1
7500000.0,550.0,Kannamwar Nagar II,1.0,,,1,Yes,1,1,0,No,0,No,0,0,0,No
35000000.0,,Santacruz West,2.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0
2400000.0,575.0,Nala Sopara,1.0,0.0,1,1,1,0,1,1,1,1,0,0,0,Yes,1
2100000.0,529.0,Vangani,1.0,1.0,0,0,0,0,,No,0,0,0,0,0,0,0
12700000.0,1290.0,Thane West,3.0,1.0,1,1,1,0,1,1,,0,1,0,0,1,Yes
5000000.0,,Sector 12 Kharghar,1.0,0.0,0,1,0,1,,0,0,0,0,No,0,0,No
,1137.0,Mira Road East,,1.0,1,1,1,0,1,Yes,,No,1,0,0,1,Yes
9200000.0,1150.0,nan,2.0,1.0,1,1,,0,No,1,1,1,1,0,0,1,1
13000000.0,960.0,Malad East,1.0,0.0,,,0,0,0,1,0,No,0,0,,0,0
3500000.0,770.0,Naigaon East,2.0,0.0,0,1,0,0,0,1,0,No,0,0,0,0,0
,1662.0,Thane West,3.0,1.0,1,1,0,0,,1,1,1,0,0,No,,1
14100000.0,1650.0,Ulwe,3.0,0.0,1,1,,0,0,0,Yes,Yes,0,0,No,0,0
6000000.0,650.0,Mira Road,1.0,1.0,Yes,1,1,0,1,0,0,0,0,,0,1,1
110000000.0,2590.0,Andheri  West,3.0,0.0,Yes,1,1,No,1,1,1,,1,0,1,1,1
46000000.0,1040.0,Lower Parel,1.0,1.0,,1,0,0,0,1,1,1,0,0,,0,1
55000000.0,1225.0,Khar West,3.0,,,0,0,0,No,0,,0,No,0,0,,
3750000.0,1050.0,Badlapur East,2.0,1.0,Yes,1,,0,0,,1,No,1,1,0,0,0
4200000.0,635.0,Kalyan West,1.0,0.0,Yes,1,1,1,1,1,1,1,Yes,No,0,1,1
14000000.0,1600.0,Kharghar,3.0,1.0,1,1,Yes,1,1,0,1,1,1,1,0,1,1
22500000.0,768.0,Andheri  West,2.0,0.0,0,0,0,0,No,0,0,0,0,0,0,No,0
4400000.0,665.0,nan,1.0,0.0,,,0,0,0,0,0,,0,0,0,0,
10400000.0,503.0,Mira Road East,2.0,1.0,,1,No,0,0,1,1,0,No,1,0,1,
9200000.0,1310.0,Kamothe,,0.0,Yes,No,1,1,1,0,1,0,0,0,0,0,0
3110000.0,715.0,Virar,1.0,0.0,1,No,,0,Yes,1,1,1,1,1,0,0,No
11700000.0,840.0,Malad West,2.0,1.0,1,1,1,0,1,No,1,0,0,0,0,1,
4400000.0,550.0,Panvel,1.0,1.0,No,0,0,0,0,0,0,0,0,,0,0,No
12000000.0,675.0,nan,1.0,0.0,,1,1,Yes,1,No,0,0,0,0,0,0,0
18500000.0,1000.0,Chembur,,,0,No,1,0,1,0,No,0,0,0,0,0,
8200000.0,650.0,Malad West,1.0,0.0,1,Yes,1,1,1,Yes,1,1,,1,0,1,1
6000000.0,735.0,Kharghar,,0.0,Yes,1,1,1,1,1,1,0,No,1,0,1,1
6500000.0,670.0,Ghansoli,1.0,0.0,No,Yes,0,0,0,0,0,1,0,0,1,0,0
5600000.0,,Kharghar,1.0,0.0,1,1,1,1,1,1,1,1,1,0,0,1,1
15500000.0,1000.0,Kandivali East,2.0,0.0,1,1,0,0,0,1,1,1,1,0,0,1,1
19000000.0,721.0,Kandivali West,2.0,0.0,,1,0,0,0,1,0,1,0,0,1,0,No
16000000.0,2020.0,nan,3.0,0.0,1,1,1,No,1,1,1,1,,1,1,1,1
3800000.0,657.0,Bhiwandi,1.0,1.0,1,1,0,0,No,1,Yes,Yes,1,0,0,1,Yes
,1750.0,Kandivali East,3.0,,1,1,1,No,1,1,,1,0,0,0,Yes,1
8000000.0,1375.0,nan,3.0,0.0,Yes,,1,1,1,0,0,0,No,0,No,0,0
,1390.0,nan,3.0,1.0,1,Yes,1,0,1,1,1,,1,No,1,1,Yes
17000000.0,950.0,borivali East,2.0,0.0,0,No,0,0,0,0,0,0,0,,No,0,0
8400000.0,650.0,Malad West,1.0,0.0,1,1,0,No,0,1,1,1,Yes,0,,0,1
8500000.0,1045.0,Kamothe,2.0,0.0,1,1,No,No,0,1,1,1,1,No,0,,1
10900000.0,727.0,nan,2.0,1.0,Yes,1,,0,,1,1,1,,0,1,0,1
5200000.0,679.0,nan,1.0,0.0,,No,0,,0,0,0,0,0,0,0,0,0
65500000.0,1344.0,Andheri  West,3.0,1.0,1,1,1,0,1,1,1,0,,Yes,0,1,1
5990000.0,902.0,Thane West,2.0,1.0,Yes,1,1,0,0,1,1,Yes,1,Yes,No,1,1
16600000.0,1650.0,Kharghar,3.0,0.0,1,1,Yes,1,1,0,1,1,0,0,No,1,1
3250000.0,600.0,Kalyan West,1.0,0.0,Yes,1,0,0,,1,1,1,,,0,1,1
22500000.0,1330.0,Goregaon East,3.0,0.0,0,0,0,0,0,0,No,0,0,0,0,0,0
11900000.0,538.0,Sion,1.0,1.0,1,1,1,No,1,1,1,1,0,0,Yes,0,No
6500000.0,650.0,Thane West,1.0,0.0,1,Yes,1,0,1,1,1,1,1,1,0,1,1
3500000.0,650.0,Ulwe,1.0,0.0,No,1,,No,0,No,,No,0,0,0,0,No
22200000.0,960.0,Andheri  West,2.0,0.0,1,Yes,0,0,0,1,1,1,No,0,1,,Yes
10500000.0,700.0,Tolaram Colony,2.0,0.0,1,1,1,1,Yes,0,,0,0,0,0,0,0
25000000.0,700.0,Malad East,2.0,0.0,1,1,1,,1,,1,0,0,0,0,1,1
3300000.0,,nan,1.0,0.0,0,1,0,No,0,0,0,,0,0,No,0,0
54000000.0,2095.0,Kandivali East,4.0,1.0,1,1,1,0,1,1,Yes,0,0,1,0,1,1
,1250.0,Thane West,3.0,0.0,Yes,1,1,0,1,1,1,Yes,,1,,1,1
12000000.0,1450.0,Ulwe,3.0,1.0,0,0,0,No,0,0,0,0,0,,0,No,0
9300000.0,1100.0,kavesar,2.0,0.0,No,,1,1,Yes,0,0,0,,,0,0,No
,,Ghatkopar West,1.0,0.0,Yes,1,Yes,0,1,,1,1,,No,Yes,1,1
,1060.0,Mira Road East,2.0,1.0,1,1,0,0,0,Yes,Yes,1,0,0,1,0,1
7020000.0,426.0,Mira Road East,1.0,1.0,1,1,1,0,1,1,Yes,1,1,1,0,1,1
8500000.0,450.0,Santacruz East,1.0,0.0,0,1,0,No,0,0,No,0,0,0,Yes,0,0
4700000.0,675.0,Panvel,1.0,1.0,1,1,0,No,No,1,1,1,,0,Yes,No,1
4850000.0,900.0,Ambernath East,2.0,0.0,1,1,0,0,0,1,Yes,,Yes,0,0,1,1
13000000.0,,Kharghar,3.0,0.0,0,1,1,1,,0,0,1,0,No,0,0,0
10000000.0,1125.0,Kharghar,2.0,0.0,1,1,0,0,0,,,1,0,0,0,No,1
9500000.0,852.0,Kharghar,2.0,,Yes,Yes,1,0,1,0,1,1,0,No,0,1,1
13000000.0,,Ghansoli,,0.0,1,1,1,0,1,Yes,1,1,0,1,1,1,Yes
2445000.0,585.0,Nala Sopara,1.0,0.0,No,1,1,1,,1,1,0,1,1,0,Yes,0
2625000.0,675.0,Badlapur,1.0,1.0,Yes,1,1,No,1,1,0,,0,No,No,No,0
8500000.0,380.0,Jawahar Nagar,,0.0,No,1,1,1,Yes,0,No,0,0,0,,0,
22000000.0,1125.0,Seawoods,1.0,0.0,1,,1,1,1,1,1,1,1,,0,1,1
16000000.0,902.0,nan,2.0,0.0,0,1,1,1,,Yes,0,,0,0,1,0,0
3000000.0,545.0,Nalasopara West,1.0,0.0,0,,1,0,No,0,0,0,0,0,0,0,0
18000000.0,630.0,Ghatkopar West,2.0,0.0,No,1,1,Yes,Yes,0,,,0,0,,0,0
13000000.0,1350.0,Ulwe,2.0,1.0,1,1,No,0,0,1,1,1,,0,0,0,1
7500000.0,1050.0,PARSIK NAGAR,2.0,0.0,No,1,Yes,1,Yes,0,,No,0,0,0,0,0
9400000.0,495.0,Chembur,1.0,1.0,1,1,1,0,,0,0,1,0,0,0,0,0
6800000.0,966.0,Kalyan West,2.0,0.0,1,1,1,0,1,Yes,1,0,1,No,0,1,1
13899999.0,1200.0,Kandivali West,2.0,1.0,1,Yes,1,Yes,1,Yes,1,1,Yes,1,No,1,1
5600000.0,,Mira Road East,2.0,0.0,1,1,1,0,1,1,Yes,1,0,No,No,1,1
5550000.0,990.0,Palava,2.0,,0,No,1,0,1,0,0,,0,0,0,0,0
,914.0,Kharghar,2.0,0.0,,0,1,1,1,0,0,0,No,,0,0,No
2283000.0,550.0,Titwala,1.0,1.0,,1,No,0,0,Yes,0,1,0,,0,0,0
22000000.0,1530.0,Kandivali East,3.0,0.0,1,1,1,1,1,1,1,1,1,1,0,1,1
18000000.0,560.0,nan,,,1,1,0,No,0,1,0,0,0,No,,0,0
14500000.0,580.0,borivali West,2.0,1.0,Yes,1,0,0,0,1,0,1,0,0,,,0
9700000.0,560.0,borivali West,1.0,0.0,1,1,0,No,0,0,0,1,0,0,No,0,1
21700000.0,,Goregaon West,3.0,1.0,1,1,0,0,0,1,1,1,Yes,0,0,1,1
85000000.0,2000.0, WORLI,3.0,0.0,0,1,1,1,Yes,0,0,No,0,0,0,0,0
39000000.0,1627.0,borivali West,3.0,1.0,0,0,0,0,0,,0,0,1,0,0,0,0
13799999.0,1440.0,Sector-3 Ulwe,2.0,,1,Yes,1,No,1,1,1,1,1,0,No,1,Yes
16200000.0,1850.0,Kharghar,3.0,0.0,1,1,1,1,Yes,0,0,0,0,0,0,0,0
30900000.0,2065.0,Bhandup West,3.0,1.0,1,0,1,0,1,1,0,0,1,,No,1,
2900000.0,695.0,Taloja,1.0,0.0,No,1,1,1,1,0,0,0,0,No,1,No,0
9800000.0,600.0,Goregaon West,1.0,0.0,,0,0,0,0,No,0,0,0,0,0,0,0
9000000.0,1160.0,Kharghar,2.0,0.0,1,1,1,1,1,0,1,1,1,No,1,1,Yes
15000000.0,1400.0,Thane West,3.0,0.0,1,1,1,1,1,,1,1,1,0,1,0,0
8499000.0,508.0,Mira Road East,1.0,1.0,Yes,1,1,No,1,0,1,0,1,0,0,1,
20000000.0,1000.0,Malad West,2.0,,0,No,0,,0,No,0,No,0,0,0,0,No
3400000.0,730.0,Rutu Enclave,1.0,0.0,0,0,1,,1,0,0,0,0,0,0,0,0
,950.0,Magathane,2.0,0.0,0,1,1,1,1,0,0,0,No,0,0,No,0
17100000.0,1760.0,Kharghar,3.0,0.0,1,1,Yes,1,1,1,1,0,0,No,0,1,Yes
6000000.0,675.0,Sector35D Kharghar,,0.0,0,0,1,1,Yes,0,0,,0,0,0,0,0
4489000.0,454.0,Virar,2.0,1.0,0,,,,0,,1,0,1,,,1,1
120000000.0,2150.0,Bandra West,4.0,0.0,0,Yes,Yes,0,0,0,No,No,0,0,0,No,0
10000000.0,,Dombivli (West),2.0,0.0,No,1,0,0,0,1,0,0,No,0,0,0,0
8500000.0,,Kalwa,2.0,1.0,1,1,1,0,1,1,1,Yes,1,0,,1,0
6000000.0,1010.0,Karanjade,2.0,1.0,0,1,1,,,0,No,1,,Yes,0,1,0
4000000.0,424.0,Shil Phata,1.0,1.0,0,,0,,No,0,0,0,0,,0,No,0
9497000.0,1200.0,kavesar,2.0,0.0,0,Yes,Yes,1,1,0,0,0,0,0,0,0,
14500000.0,1560.0,Ulwe,3.0,1.0,1,1,1,1,1,1,Yes,1,Yes,Yes,1,Yes,1
12200000.0,1235.0,Mira Road East,3.0,1.0,1,1,No,0,,1,1,,0,0,1,No,1
5200000.0,560.0,Kharghar,1.0,0.0,1,1,1,1,Yes,1,,,1,No,0,1,1
7500000.0,890.0,Sector 17 Ulwe,2.0,0.0,1,1,1,1,1,0,Yes,,No,0,0,0,No
4500000.0,,Kharghar,1.0,0.0,No,1,1,Yes,1,,0,0,No,0,0,,0
9500000.0,600.0,borivali West,1.0,0.0,0,0,No,0,0,0,0,,0,0,0,,No
8500000.0,1115.0,nan,2.0,0.0,No,1,No,0,0,,0,0,0,0,No,0,0
230000000.0,6900.0, WORLI,5.0,0.0,1,,1,1,Yes,1,Yes,1,,1,1,1,Yes
2500000.0,600.0,Kalyan West,1.0,0.0,,1,0,1,1,1,No,0,0,0,0,0,0
,350.0,Santacruz East,1.0,0.0,No,0,0,0,0,0,0,No,0,0,0,0,0
,410.0,nan,1.0,1.0,0,Yes,1,No,Yes,,0,0,1,0,No,0,0
26500000.0,1050.0,Powai ,2.0,0.0,1,1,Yes,1,1,0,1,1,1,0,0,1,1
220000000.0,7600.0,Andheri  West,5.0,0.0,1,1,0,0,0,1,1,1,0,0,1,0,1
,610.0,borivali West,1.0,0.0,,0,0,0,0,0,No,0,,0,0,,
13600000.0,1680.0,Kharghar,3.0,0.0,1,1,1,Yes,1,1,1,1,1,1,No,1,Yes
3000000.0,385.0,Naigaon East,1.0,0.0,1,1,1,,1,1,1,1,,,0,Yes,1
22500000.0,,Kandivali East,3.0,0.0,1,1,1,0,1,Yes,1,1,0,0,1,1,1
5000000.0,735.0,Ulwe,1.0,,0,1,1,0,1,0,0,0,0,0,0,0,No
8700000.0,585.0,Vikhroli West,,0.0,,0,0,0,0,0,0,0,0,0,0,0,No
5000000.0,300.0,Kandivali East,1.0,1.0,1,1,Yes,0,1,1,1,1,0,0,1,1,
8500000.0,1150.0,Kharghar,2.0,0.0,Yes,1,1,1,1,1,1,,No,1,0,1,1
,225.0,Powai ,1.0,0.0,0,No,0,No,0,0,0,0,0,0,0,0,
23500000.0,1415.0,Goregaon,3.0,1.0,1,1,Yes,No,1,1,1,Yes,1,1,0,1,1
14000000.0,671.0,Deonar,1.0,1.0,1,1,1,0,,1,,0,1,1,0,1,1
4800000.0,650.0,Kharghar,1.0,0.0,1,1,1,0,1,1,1,1,0,0,0,1,1
2800000.0,324.0,Thane West,1.0,0.0,,1,1,No,1,,1,0,1,,,1,
7200000.0,860.0,Sector 10,1.0,0.0,0,0,,,1,0,0,0,0,0,0,0,0
5500000.0,650.0,Ulwe,1.0,1.0,0,1,0,0,0,No,0,0,0,0,0,0,0
,1260.0,Andheri  East,,1.0,1,1,1,0,1,1,1,1,1,Yes,0,1,1
30000000.0,1804.0,Malad West,3.0,,1,1,1,1,0,1,1,,1,No,0,0,1
11000000.0,905.0,Ghansoli,,0.0,1,1,Yes,0,1,1,1,1,1,0,Yes,,1
8500000.0,1089.0,Kamothe,,0.0,,0,1,1,1,0,0,0,,0,0,,No
9150000.0,1127.0,Belapur,2.0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,0
2500000.0,590.0,Nalasopara West,1.0,1.0,0,0,0,0,0,No,0,0,0,0,0,0,0
2500000.0,500.0,Naigaon East,1.0,0.0,1,1,1,1,1,,1,1,1,0,0,1,No
2576000.0,,Ambernath West,1.0,1.0,0,1,No,0,0,1,No,,0,No,0,0,0
7500000.0,950.0,Kamothe,2.0,1.0,,1,1,0,1,1,1,Yes,0,No,0,1,1
11500000.0,1220.0,Ulwe,2.0,1.0,1,1,0,0,,1,1,1,0,,No,0,1
2100000.0,585.0,Nala Sopara,1.0,0.0,0,Yes,0,0,0,1,0,No,0,0,0,0,0
16000000.0,826.0,Malad West,2.0,1.0,1,1,0,0,0,1,1,Yes,0,0,1,No,1
9000000.0,600.0,nan,1.0,0.0,0,No,0,0,0,No,0,0,0,No,No,,0
2005000.0,595.0,mumbai,,0.0,Yes,1,1,Yes,1,0,1,No,No,0,No,0,0
16399999.0,,Kanjurmarg,2.0,1.0,1,0,0,0,0,1,Yes,0,0,1,0,0,1
4200000.0,646.0,Kharghar,1.0,0.0,No,1,1,1,1,0,0,,0,0,,0,0
8668000.0,394.0,Kurla,1.0,1.0,1,0,0,0,0,No,,No,No,,0,0,No
2100000.0,,Mira Road East,1.0,1.0,0,,1,0,1,0,0,0,1,0,1,No,0
7800000.0,1365.0,Dronagiri,2.0,0.0,0,1,1,0,1,0,0,Yes,1,0,0,0,0
2700000.0,585.0,Nala Sopara,1.0,0.0,1,1,1,0,1,1,1,,1,0,0,1,0
,800.0,nan,2.0,0.0,1,1,0,No,1,1,,0,0,No,0,1,1
23800000.0,,Mulund West,3.0,1.0,Yes,1,1,0,,1,1,1,1,,0,1,1
28000000.0,2000.0,Mulund West,3.0,1.0,1,1,0,0,0,Yes,Yes,1,0,0,0,0,1
