id,listing_type,title,property_name,project,location,price,price_per_sqft,area,area_unit,area_type,bhk,bathrooms,possession,highlights,nearby,description,builder,posted_by,image,url,configurations,source_page
T87756018,PROPERTY,"2 BHK Flat in Dadar West, Mumbai","2 BHK Flat in Dadar West, Mumbai",Bhavani shankar road,"Dadar West, Mumbai",₹2.5 Cr,"₹45,454 /sqft",550 sqft,(51 sqm),Carpet Area,2 BHK,2,Ready To Move,2nd out of 3 Floors | Overlooking Main Road,,"This 2 bhk apartment is available for sale in bhavani shankar road, one of the most prominent projects for flats in dadar west, mumbai south. This residential flat is north-East-Facing direction. The flat occupies a carpet area of 550 sq.Ft. That consists of 2 bedrooms, 2 bathrooms . The property is located on the 2nd floor of a 3 floors tall building. This is a ready to move project and the pr...",Arham Real Estate Consultants,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-550-sqft-r3-spid-T87756018,,2
F90831636,PROPERTY,"2 BHK Flat in Shivaji Park, Dadar","2 BHK Flat in Shivaji Park, Dadar",XYZ,"Shivaji Park, Dadar",₹3.99 Cr,"₹58,078 /sqft",687 sqft,(64 sqm),Carpet Area,2 BHK,2,Ready To Move,10th out of 19 Floors | Overlooking Main Road,,"Containing 2 bedroom(s), 2 bathrooms , this flat is spread over a carpet area of 687 sq.Ft. The property is located on the 10th floor of a 19 floors tall building. Being a ready to move project, you can expect immediate possession of this 0-1 year old property. The vitrified flooring of this flat is beautifully designed and helps to give it a pleasing look. The flat will offer a modern lifestyl...",CRAIG TERRENCE FERNANDES,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shivaji-park-south-mumbai-687-sqft-spid-F90831636,,2
D87509310,PROPERTY,"1 BHK Flat in Dadar West, Mumbai","1 BHK Flat in Dadar West, Mumbai",S K BOLE ROAD,"Dadar West, Mumbai",₹2.3 Cr,"₹51,111 /sqft",450 sqft,(42 sqm),Carpet Area,1 BHK,1,Ready To Move,10th out of 20 Floors | Overlooking Main Road,,"This property faces the north-East direction. The flat is over 420 sq.Ft. Carpet area and comes with 1 bedroom(s), 1 bathroom . The flat has a total of 20 floors and this property is situated on 10th floor. Being a ready to move project, you can expect immediate possession of this less than 2 years old property. The beautifully designed vitrified flooring enhances the beauty of the flat. Anothe...",Arham Real Estate Consultants,Dealer,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-450-sqft-r2-spid-D87509310,,2
O93027348,PROPERTY,"1 BHK Flat in Dadar West, Mumbai","1 BHK Flat in Dadar West, Mumbai",Aaryavrat,"Dadar West, Mumbai",₹2.6 Cr,"₹56,521 /sqft",460 sqft,(43 sqm),Carpet Area,1 BHK,2,Ready To Move,18th out of 22 Floors | Overlooking Main Road,,"The flat is facing the south direction. Containing 1 bedroom(s), 2 bathrooms and 1 balcony, this flat is spread over a carpet area of 460 sq.Ft. The residential building has 22 floors in total and the flat for sale is located on the 18th floor. Being a ready to move project, you can expect immediate possession of this 1-5 years old property. The flat comes well built with marble flooring option...",Amit Enterprises,Dealer,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-460-sqft-spid-O93027348,,2
J92004342,PROPERTY,"2 BHK Flat in Dadar, Mumbai","2 BHK Flat in Dadar, Mumbai",SUGEE SHRADDHA,"Dadar, Mumbai",₹4 Cr,"₹56,577 /sqft",707 sqft,(66 sqm),Carpet Area,2 BHK,2,Ready To Move,10th out of 20 Floors | Overlooking Main Road,,"This residential flat is east-Facing direction. The flat is over 707 sq.Ft. Carpet area and comes with 2 bedroom(s), 2 bathrooms . This flat is situated on the 10th floor of this 20 floors tall residential building. This is a ready to move project and the property is 1-5 years old. The well built vitrified flooring enhances the aesthetic appeal of this flat. Another plus point for this is that ...",Omkar Sawant,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sugee-shraddha-dadar-mumbai-south-707-sqft-spid-J92004342,,2
X93282900,PROPERTY,"1 BHK Flat in Dadar West, Mumbai","1 BHK Flat in Dadar West, Mumbai",The Baya Midtown,"Dadar West, Mumbai",₹2.2 Cr,"₹48,351 /sqft",455 sqft,(42 sqm),Carpet Area,1 BHK,2,Ready To Move,13th out of 23 Floors,,"We are the proud owners of this 1 bhk apartment available in the baya midtown, dadar west, mumbai south. This it is a and the unit is located on 13th floor and has a carpet area of 455 sq.Ft. . It has 2 bathroom(s). The ownership is freehold type.",Owner,3d ago,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-the-baya-midtown-dadar-west-south-mumbai-455-sqft-spid-X93282900,,2
W87147256,PROPERTY,"1 BHK Flat in Dadar West, Mumbai","1 BHK Flat in Dadar West, Mumbai",New Chs,"Dadar West, Mumbai",₹2.21 Cr,"₹48,253 /sqft",458 sqft,(43 sqm),Carpet Area,1 BHK,2,Ready To Move,7th out of 11 Floors | Overlooking Main Road,,"Check out this 1 bhk apartment for sale in new chs, a popular residential project that houses in-Demand flats in dadar west, mumbai south. The flat is north-East-Facing. The floor plan additionally contains 1 bedroom(s), 2 bathrooms . All in all, the flat is spread over a carpet area of 458 sq.Ft. The flat has a total of 11 floors and this property is situated on 7th floor. This is a ready to m...",Arham Real Estate Consultants,Dealer,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-458-sqft-r2-spid-W87147256,,2
T92649420,PROPERTY,"2 BHK Flat in Dadar West, Mumbai","2 BHK Flat in Dadar West, Mumbai",Shankar Niwas,"Dadar West, Mumbai",₹4 Cr,"₹38,095 /sqft","1,050 sqft",(98 sqm),Super Built-up Area,2 BHK,2,Ready To Move,3rd out of 3 Floors | 1 Open Parking,,Quiet and good location. Easy for grocery shopping and transport,Owner,3w ago,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shankar-niwas-dadar-west-south-mumbai-1050-sqft-spid-T92649420,,2
Q93248692,PROPERTY,"1 BHK Flat in Dadar West, Mumbai","1 BHK Flat in Dadar West, Mumbai",Shreenath Satguru Skylight,"Dadar West, Mumbai",₹2.25 Cr,"₹43,021 /sqft",523 sqft,(49 sqm),Carpet Area,1 BHK,1,Under Construction,15th out of 17 Floors,,"Constructed on a carpet area of 523 sq.Ft., the flat comprises 1 bedroom(s), 1 bathroom and 1 balcony. This flat lies on the 15th level of a 17 storey building. This residential flat is currently under construction and you can expect the possession of the same by october l. Many of the modern amenities being offered, like gymnasium, will provide a pleasant living experience for you.",Owner,4d ago,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-shreenath-satguru-skylight-dadar-west-south-mumbai-523-sqft-spid-Q93248692,,2
R93219652,PROPERTY,"1 BHK Flat in Dadar West, Mumbai","1 BHK Flat in Dadar West, Mumbai",Shreenath Satguru Skylight,"Dadar West, Mumbai",₹1.85 Cr,"₹41,111 /sqft",450 sqft,(42 sqm),Carpet Area,1 BHK,1,Under Construction,12th out of 17 Floors,,"The floor plan additionally contains 1 bedroom(s), 1 bathroom and 1 balcony. All in all, the flat is spread over a carpet area of 450 sq.Ft. The property is located on the 12th floor of a 17 floors tall building. The flat is currently under construction stage and you can expect to get the possession of the property by november l. Shreenath satguru skylight is designed very well to provide moder...",Owner,4d ago,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-shreenath-satguru-skylight-dadar-west-south-mumbai-450-sqft-spid-R93219652,,2
Q92814982,PROPERTY,"2 BHK Flat in Dadar TT, Mumbai","2 BHK Flat in Dadar TT, Mumbai",Sugee Preksha,"Dadar TT, Mumbai",₹3.8 Cr,"₹44,705 /sqft",850 sqft,(79 sqm),Super Built-up Area,2 BHK,2,Ready To Move,4th out of 9 Floors,,"Premium semi-Furnished 2 bhk apartment for sale in the highly sought-After dadar tt / hindu colony precinct, one of central mumbais most centrally located yet peaceful and green residential neighbourhoods. Situated on the 4th floor of a modern sugee-Developed low-Density single-Tower building approximately 45 years old, this beautifully maintained apartment offers 702 sq. Ft. Rera carpet area a...",Owner,2w ago,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sugee-preksha-dadar-tt-south-mumbai-850-sqft-spid-Q92814982,,2
X92124598,PROPERTY,"2 BHK Flat in Dadar West, Mumbai","2 BHK Flat in Dadar West, Mumbai",good shraddha,"Dadar West, Mumbai",₹4.5 Cr,"₹63,649 /sqft",707 sqft,(66 sqm),Carpet Area,2 BHK,2,Ready To Move,15th out of 16 Floors | Overlooking Main Road,,"This residential flat is north-East-Facing direction. Containing 2 bedroom(s), 2 bathrooms , this flat is spread over a carpet area of 707 sq.Ft. This flat is situated on the 15th floor of this 16 floors tall residential building. As the project is already ready to move, so you can easily move into this 1-5 years old property. The floor of this flat is beautifully designed using vitrified floor...",Arham Real Estate Consultants,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-707-sqft-spid-X92124598,,2
E93131748,PROPERTY,"2 BHK Flat in Shivaji Park, Dadar","2 BHK Flat in Shivaji Park, Dadar",buliding name park 55,"Shivaji Park, Dadar",₹4.4 Cr,"₹64,046 /sqft",687 sqft,(64 sqm),Carpet Area,2 BHK,2,Under Construction,4th out of 19 Floors,,"We are the proud owners of this 2 bhk apartment available in buliding name park 55, shivaji park, mumbai south. This it is a and the unit is located on 4th floor and has a carpet area of 687 sq.Ft. . It has 2 bathroom(s).",Owner,1w ago,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shivaji-park-south-mumbai-687-sqft-spid-E93131748,,3
F79176197,PROPERTY,"2 BHK Flat in Dadar West, Mumbai","2 BHK Flat in Dadar West, Mumbai",Mb Raut Marg,"Dadar West, Mumbai",₹4.5 Cr,"₹65,502 /sqft",687 sqft,(64 sqm),Carpet Area,2 BHK,2,Ready To Move,6th out of 16 Floors | Overlooking Main Road,,"Mb raut marg is one of the most popular destination for buying apartments/ flats in dadar west, mumbai south. You too can be a part of this society by purchasing this 2 bhk flat here. This residential flat is east-Facing direction. Constructed on a carpet area of 687 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms . The property is located on the 6th floor of a 16 floors tall building. Bei...",Arham Real Estate Consultants,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-687-sqft-r4-spid-F79176197,,3
X91582688,PROPERTY,"2 BHK Flat in Dadar West, Mumbai","2 BHK Flat in Dadar West, Mumbai",Shivaji Park House,"Dadar West, Mumbai",₹4.4 Cr,"₹64,046 /sqft",687 sqft,(64 sqm),Carpet Area,2 BHK,1,Under Construction,7th out of 19 Floors,,This project is very nearing project. Metro line 3 connects colaba to seepz in just 50mins. Dadar becomes one of the only stations with east-West and north-South access - Unlocking unmatched mobility and property value.,Owner,2mo ago,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shivaji-park-house-dadar-west-south-mumbai-687-sqft-spid-X91582688,,3
B93169580,PROPERTY,"3 BHK Flat in Parsi Colony, Dadar","3 BHK Flat in Parsi Colony, Dadar",On Request,"Parsi Colony, Dadar",₹4.6 Cr,"₹38,333 /sqft","1,200 sqft",(111 sqm),Super Built-up Area,3 BHK,3,Ready To Move,15th out of 21 Floors,,"The flat is west-Facing. The floor plan additionally contains 3 bedroom(s), 3 bathrooms . All in all, the flat is spread over a super built up area of 1200 sq.Ft. This flat is situated on the 15th floor of this 21 floors tall residential building. As the project is already ready to move, so you can easily move into this 0-1 year old property. The floor of this flat is beautifully designed using...",Prospect Realty,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-parsi-colony-mumbai-south-1200-sqft-spid-B93169580,,3
B91175424,PROPERTY,"3 BHK Flat in Dadar East, Mumbai","3 BHK Flat in Dadar East, Mumbai",Sugee Preksha,"Dadar East, Mumbai",₹4.5 Cr,"₹37,500 /sqft","1,200 sqft",(111 sqm),Built-up Area,3 BHK,3,Ready To Move,3rd out of 15 Floors | East Facing,,"The flat is east-Facing. The floor plan additionally contains 3 bedroom(s), 3 bathrooms and 1 balcony. All in all, the flat is spread over a built up area of 1200 sq.Ft. The flat has a total of 15 floors and this property is situated on 3rd floor. Being a ready to move project, you can expect immediate possession of this 5-10 years old property. The beautifully designed marble flooring enhances...",Prospect Realty,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sugee-preksha-dadar-east-south-mumbai-1200-sqft-r1-spid-B91175424,,3
B92614018,PROPERTY,"2 BHK Flat in Dadar West, Mumbai","2 BHK Flat in Dadar West, Mumbai",Sugee Sukrut,"Dadar West, Mumbai",₹5.6 Cr,"₹72,727 /sqft",770 sqft,(72 sqm),Carpet Area,2 BHK,2,Ready To Move,14th out of 22 Floors | Overlooking Sea,,"The floor plan additionally contains 2 bedroom(s), 2 bathrooms and 1 balcony. All in all, the flat is spread over a super built up area of 772 sq.Ft. The residential building has 22 floors in total and the flat for sale is located on the 14th floor. This 0-1 year old property is available for immediate possession as the project is ready to move. The flat comes well built with vitrified flooring...",MITESH PRAMOD ADVIRKAR,,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sugee-sukrut-dadar-west-south-mumbai-772-sqft-spid-B92614018,,3
R65004174,PROPERTY,"3 BHK Flat in Dadar East, Mumbai","3 BHK Flat in Dadar East, Mumbai",Landmark Towers,"Dadar East, Mumbai",₹4.2 Cr,"₹28,668 /sqft","1,465 sqft",(136 sqm),Built-up Area,3 BHK,3,Ready To Move,17th out of 19 Floors | Overlooking Park,,"Bright airy flat with cross ventilation. Excellent undisturbed view of western and eastern coast. Well established society with ample space and facilities like a gymnasium, club house, park, play area, community hall and various other services",Owner,1mo ago,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dadar-east-south-mumbai-1465-sqft-r2-spid-R65004174,,3
G91672832,PROPERTY,"2 BHK Flat in Dadar West, Mumbai","2 BHK Flat in Dadar West, Mumbai",Kohinoor Jawale,"Dadar West, Mumbai",₹4 Cr,"₹47,058 /sqft",850 sqft,(79 sqm),Carpet Area,2 BHK,2,Ready To Move,3rd out of 6 Floors | East Facing,,"This is a east-Facing property. The flat is over 850 sq.Ft. Carpet area and comes with 2 bedroom(s), 2 bathrooms and 2 balconies. The property is located on the 3rd floor of a 6 floors tall building. This is a ready to move project and the property is 10+ years old. Another plus point for this is that it is situated near close to metro station, close to school, close to hospital and close to ma...",Amit Enterprises,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-850-sqft-spid-G91672832,,3
A81513901,PROPERTY,"2 BHK Flat in Hindu Colony, Dadar","2 BHK Flat in Hindu Colony, Dadar",GOOD AMRIT,"Hindu Colony, Dadar",₹5.5 Cr,"₹50,000 /sqft","1,100 sqft",(102 sqm),Carpet Area,2 BHK,2,Ready To Move,12th out of 19 Floors | Overlooking Main Road,,"This property faces the north-East direction. The flat occupies a carpet area of 1100 sq.Ft. That consists of 2 bedrooms, 2 bathrooms . The flat has a total of 19 floors and this property is situated on 12th floor. As the project is already ready to move, so you can easily move into this 1-5 years old property. The floor of this flat is beautifully designed using vitrified flooring, giving the ...",Arham Real Estate Consultants,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-hindu-colony-mumbai-south-1100-sqft-r3-spid-A81513901,,3
J90400098,PROPERTY,"3 BHK Flat in Hindu Colony, Dadar","3 BHK Flat in Hindu Colony, Dadar",Avenue 14,"Hindu Colony, Dadar",₹4.9 Cr,"₹44,545 /sqft","1,100 sqft",(102 sqm),Built-up Area,3 BHK,3,Ready To Move,13th out of 21 Floors | Overlooking Main Road,,"Situated on the 13th floor of a 21-Story high-Rise in avenue 14, hindu colony, this 3 bhk flat offers 902 sq.Ft. Of semi-Furnished living space. With 3 bedrooms and 3 bathrooms, modular kitchen, power backup, lift, and gym access, the 5-10 year old apartment is available for immediate sale in a location near key healthcare facilities and an indian bank atm. Residential apartment This is your ch...",Owner,3mo ago,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-avenue-14-hindu-colony-mumbai-south-1100-sqft-spid-J90400098,,3
E89657262,PROPERTY,"2 BHK Flat in Dadar West, Mumbai","2 BHK Flat in Dadar West, Mumbai",dadar manish market society,"Dadar West, Mumbai",₹5 Cr,"₹47,619 /sqft","1,050 sqft",(98 sqm),Super Built-up Area,2 BHK,2,Ready To Move,7th out of 9 Floors,,"We are the proud owners of this 2 bhk apartment available in dadar manish market society, dadar west, mumbai south. This it is a and the unit is located on 7th floor and has a super built-Up area of 1050 sq.Ft. . It has 2 bathroom(s). The ownership is freehold type.",Owner,4mo ago,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-1050-sqft-spid-E89657262,,3
