id,listing_type,title,property_name,project,location,price,price_per_sqft,area,area_unit,area_type,bhk,bathrooms,possession,highlights,nearby,description,builder,posted_by,image,url,configurations,source_page
E92608168,PROPERTY,"2 BHK Flat in Raheja Vihar, Chandivali","2 BHK Flat in Raheja Vihar, Chandivali",k Raheja Vistas,"Raheja Vihar, Chandivali",₹2.9 Cr,"₹38,512 /sqft",753 sqft,(70 sqm),Carpet Area,2 BHK,2,Ready To Move,16th out of 20 Floors | Overlooking Park,,"Experience luxury living in one of powais most prestigious residential communities. Enjoy a thoughtfully designed home with abundant natural light, excellent ventilation, and access to world-Class amenities including a clubhouse, swimming pool, gymnasium, landscaped gardens, childrens play area, and 247 security.",BRICKS AND BOND REALTY,,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-k-raheja-vistas-raheja-vihar-central-mumbai-suburbs-753-sqft-spid-E92608168,,2
V91106588,PROPERTY,"2 BHK Flat in Powai, Mumbai","2 BHK Flat in Powai, Mumbai",Hiranandani Highland,"Powai, Mumbai",₹3.25 Cr,"₹52,419 /sqft",620 sqft,(58 sqm),Carpet Area,2 BHK,2,Ready To Move,18th out of 23 Floors | Private Garden,,"The flat is facing the west direction. The flat occupies a carpet area of 620 sq.Ft. That consists of 2 bedrooms, 2 bathrooms and 1 balcony. The flat has a total of 23 floors and this property is situated on 18th floor. This 1-5 years old property is available for immediate possession as the project is ready to move. The vitrified flooring of this flat is beautifully designed and helps to give ...",VIDYANT PROPERTY,,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-hiranandani-highland-powai-central-mumbai-suburbs-620-sqft-spid-V91106588,,2
X93226240,PROPERTY,"2 BHK Flat in Powai, Mumbai","2 BHK Flat in Powai, Mumbai",Hiranandani Highland,"Powai, Mumbai",₹3.1 Cr,"₹51,839 /sqft",598 sqft,(56 sqm),Carpet Area,2 BHK,2,Ready To Move,6th out of 23 Floors | Overlooking Park,,"This residential flat is east-Facing direction. Constructed on a carpet area of 598 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 1 balcony. The residential building has 23 floors in total and the flat for sale is located on the 6th floor. Being a ready to move project, you can expect immediate possession of this 0-1 year old property. The beautifully designed vitrified flooring enha...",AB Properties,,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-hiranandani-highland-powai-central-mumbai-suburbs-598-sqft-spid-X93226240,,2
V90626006,PROPERTY,"1 BHK Flat in Chandivali, Mumbai","1 BHK Flat in Chandivali, Mumbai",Tata Symphony CHS,"Chandivali, Mumbai",₹1.75 Cr,"₹29,166 /sqft",600 sqft,(56 sqm),Built-up Area,1 BHK,2,Ready To Move,5th out of 15 Floors | Vaastu Compliant,,"This is your chance to a 1 bhk apartment flat for sale in tata symphony chs chandivali mumbai nearby places are hiranandani hospital, bombay scottish school, dmart, raheja vihar, iit mumbai, and other major landmarks in chandivali and powai .The flat comes with a covered parking located next to the society office. You will love this bright and spacious 1 bedroom apartment with 2 bathrooms, modu...",Owner,1mo ago,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-tata-symphony-chs-chandivali-central-mumbai-suburbs-600-sqft-spid-V90626006,,2
G93295458,PROPERTY,"2 BHK Flat in Powai, Mumbai","2 BHK Flat in Powai, Mumbai",Hiranandani Highland,"Powai, Mumbai",₹3 Cr,"₹38,461 /sqft",780 sqft,(72 sqm),Built-up Area,2 BHK,2,Ready To Move,2nd out of 23 Floors | Overlooking Main Road,,"The flat is facing the north-East direction. Constructed on a built up area of 780 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms . This flat lies on the 2nd level of a 23 storey building. Moreover, the flat is currently under construction and possession is expected immediately. The vitrified flooring of this flat is beautifully designed and helps to give it a pleasing look. This flat is ...",RK Realtor,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-hiranandani-highland-powai-central-mumbai-suburbs-780-sqft-spid-G93295458,,2
F91313522,PROPERTY,"2 BHK Flat in Powai, Mumbai","2 BHK Flat in Powai, Mumbai",L&T Elixir Reserve,"Powai, Mumbai",₹2.85 Cr,"₹43,313 /sqft",658 sqft,(61 sqm),Carpet Area,2 BHK,2,Ready To Move,16th out of 26 Floors | Overlooking Park,,"Unused premium apartment available for sale in l&t elixir untouched condition with modern interiors, offering a perfect blend of luxury, comfort, and exclusivity.",Sky Haven Estate,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-l-t-elixir-reserve-powai-central-mumbai-suburbs-658-sqft-spid-F91313522,,2
X90045908,PROPERTY,"3 BHK Flat in Lok Milan Colony, Chandivali","3 BHK Flat in Lok Milan Colony, Chandivali",Srishti Synchronicity,"Lok Milan Colony, Chandivali",₹3.3 Cr,"₹22,916 /sqft","1,440 sqft",(134 sqm),Built-up Area,3 BHK,3,Ready To Move,4th out of 17 Floors | Overlooking Park,,"3 bhk flat for rent in synchronicity, chandivali Spacious and well-Maintained 3 bhk apartment both side facing cross ventilation with 1008 sq. Ft. Carpet area, featuring a large l-Shaped balcony in the living room and a separate dry area in the kitchen. Located in a premium gated society offering clubhouse, swimming pool, and kids play area within the complex. The property is surrounded by repu...",Global Realtors,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-srishti-synchronicity-lok-milan-colony-central-mumbai-suburbs-1440-sqft-r1-spid-X90045908,,2
Q93129358,PROPERTY,"3 BHK Flat in Chandivali, Mumbai","3 BHK Flat in Chandivali, Mumbai",Amaryllis Towers and Plaza,"Chandivali, Mumbai",₹2.85 Cr,"₹35,315 /sqft",807 sqft,(75 sqm),Carpet Area,3 BHK,3,Ready To Move,8th out of 18 Floors,,Available 3 bhk flat for sale in amryllis building in nahar amrit shakti chandivali before d mart new complex,Global Realtors,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-amaryllis-towers-and-plaza-chandivali-central-mumbai-suburbs-807-sqft-spid-Q93129358,,2
B92608054,PROPERTY,"2 BHK Flat in Raheja Vihar, Chandivali","2 BHK Flat in Raheja Vihar, Chandivali",k Raheja Vistas,"Raheja Vihar, Chandivali",₹2.89 Cr,"₹25,130 /sqft","1,150 sqft",(107 sqm),Super Built-up Area,2 BHK,2,Ready To Move,16th out of 20 Floors | Overlooking Park,,"Experience luxury living in one of powais most prestigious residential communities. Enjoy a thoughtfully designed home with abundant natural light, excellent ventilation, and access to world-Class amenities including a clubhouse, swimming pool, gymnasium, landscaped gardens, childrens play area, and 247 security.",THE JANGID BROTHERS,,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-k-raheja-vistas-raheja-vihar-central-mumbai-suburbs-1150-sqft-spid-B92608054,,2
O92293906,PROPERTY,"2 BHK Flat in Hiranandani Gardens Powai, Mumbai","2 BHK Flat in Hiranandani Gardens Powai, Mumbai",Kanakia Silicon Valley,"Hiranandani Gardens Powai, Mumbai",₹3.1 Cr,"₹41,005 /sqft",756 sqft,(91 sqm),Carpet Area,2 BHK,2,Ready To Move,18th out of 24 Floors | Overlooking Park,,"Kanakia silicon valley is a premium residential project by kanakia spaces, located in powai, mumbai, near hiranandani hospital. Spread across approximately 8 acres on elevated terrain, it offers 2, 3, 3.5, and 4 bhk luxury apartments with scenic views of powai lake and surrounding hills. The project includes modern amenities such as a clubhouse, swimming pool, landscaped gardens, sports facilit...",Homes For All Real Estate Private Limited,,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-kanakia-silicon-valley-hiranandani-gardens-powai-central-mumbai-suburbs-980-sqft-spid-O92293906,,2
P92726016,PROPERTY,"1 BHK Flat in Hiranandani Gardens Powai, Mumbai","1 BHK Flat in Hiranandani Gardens Powai, Mumbai",Hiranandani Regent Hill,"Hiranandani Gardens Powai, Mumbai",₹1.95 Cr,"₹51,315 /sqft",380 sqft,(56 sqm),Carpet Area,1 BHK,1,Ready To Move,20th out of 23 Floors,,"Fully furnished 1 bhk apartment available for sale in regent hill, hiranandani gardens, powai. This beautifully maintained home features stylish interiors, premium furnishings, excellent ventilation, abundant natural light, and a smart layout, making it ready to move in. The township offers world-Class amenities including a swimming pool, gym, clubhouse, landscaped gardens, kids' play area, jog...",UPGRADE REALTY,Dealer,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-hiranandani-regent-hill-hiranandani-gardens-powai-central-mumbai-suburbs-608-sqft-spid-P92726016,,2
U92757116,PROPERTY,"1 BHK Flat in Chandivali, Mumbai","1 BHK Flat in Chandivali, Mumbai",Crescent Silverwoods,"Chandivali, Mumbai",₹1.43 Cr,"₹32,352 /sqft",442 sqft,(41 sqm),Carpet Area,1 BHK,2,Ready To Move,3rd out of 14 Floors,,"The flat is east-Facing. The flat occupies a carpet area of 442 sq.Ft. That consists of 1 bedroom, 2 bathrooms . The property is located on the 3rd floor of a 14 floors tall building. This is a ready to move project and the property is 0-1 year old. The floor of this flat is beautifully designed using vitrified flooring, giving the flat an alluring look. Proximity to landmarks like close to mar...",Anchor Realtors,Dealer,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-crescent-silverwoods-chandivali-central-mumbai-suburbs-442-sqft-spid-U92757116,,2
392254,PROJECT,Shreem Shree Krishna,Shreem Shree Krishna,,"Powai, Mumbai",₹1.15 Cr | ₹1.48 - 1.63 Cr,,,,,2 BHK,,,,The Westin Mumbai Hotel | Saki Naka Metro Station,"Shreem Shree Krishna, one of the known housing societes in Central Mumbai, brings classic yet modern 1,2 BHK apartments in Powai. This society offers apartments in the price range of Rs. 1.15 - 1.63 Cr. Here units have different sizes, mostly in range of 431 - 611 sqft CARPET area. This society is RERA approved and P51800045520 is the RERA number",Shreem Properties,,,https://www.99acres.com/shreem-shree-krishna-powai-central-mumbai-suburbs-npxid-r392254,1 BHK Apartment: ₹1.15 Cr | 2 BHK Apartment: ₹1.48 - 1.63 Cr,2
W91143226,PROPERTY,"2 BHK Flat in Powai, Mumbai","2 BHK Flat in Powai, Mumbai",Lake Pleasant,"Powai, Mumbai",₹2.47 Cr,"₹30,232 /sqft",817 sqft,(76 sqm),Carpet Area,2 BHK,2,Ready To Move,2nd out of 23 Floors | Private Garden,,"This spacious 2 bhk at lake pleasant, powai offers stunning lake views and lush green surroundings. It has excellent connectivity to the western express highway, vikhroli and kanjurmarg metro stations, and the eastern express highway. The apartment comes with modern amenities, including a swimming pool, clubhouse and gymnasium. With 24x7 security, power backup, and dedicated parking, it ensures...",Owner,2mo ago,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-lake-pleasant-powai-central-mumbai-suburbs-817-sqft-spid-W91143226,,2
G93109912,PROPERTY,"1 BHK Flat in Hiranandani Gardens Powai, Mumbai","1 BHK Flat in Hiranandani Gardens Powai, Mumbai",Hiranandani Regent Hill,"Hiranandani Gardens Powai, Mumbai",₹1.9 Cr,"₹50,131 /sqft",379 sqft,(51 sqm),Carpet Area,1 BHK,2,Ready To Move,5th out of 25 Floors | Overlooking Park,,"This residential flat is north-East-Facing direction. The floor plan additionally contains 1 bedroom(s), 2 bathrooms . All in all, the flat is spread over a built up area of 550 sq.Ft. The flat has a total of 25 floors and this property is situated on 5th floor. This 1-5 years old property is available for immediate possession as the project is ready to move. The well built vitrified flooring e...",Sanjay Sawant,Dealer,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-hiranandani-regent-hill-hiranandani-gardens-powai-central-mumbai-suburbs-550-sqft-spid-G93109912,,2
S91717526,PROPERTY,"3 BHK Flat in Powai, Mumbai","3 BHK Flat in Powai, Mumbai",Lake Primrose,"Powai, Mumbai",₹3.9 Cr,"₹26,000 /sqft","1,500 sqft",(139 sqm),Built-up Area,3 BHK,3,Ready To Move,15th out of 21 Floors | Overlooking Park,,"Presenting a spacious and well-Maintained 3 bhk apartment in the prestigious lake primrose community, powai. Thoughtfully designed with excellent space utilization, this home offers bright and airy interiors, a functional layout, and serene views of the lush surroundings.",Sky Haven Estate,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-lake-primrose-powai-central-mumbai-suburbs-1500-sqft-spid-S91717526,,3
T91783182,PROPERTY,"2 BHK Flat in Hiranandani Gardens Powai, Mumbai","2 BHK Flat in Hiranandani Gardens Powai, Mumbai",Hiranandani Atlantis,"Hiranandani Gardens Powai, Mumbai",₹3.85 Cr,"₹49,935 /sqft",771 sqft,(116 sqm),Carpet Area,2 BHK,2,Ready To Move,7th out of 27 Floors | Overlooking Park,,"This is a east-Facing property. The flat is over 1250 sq.Ft. Super built up area and comes with 2 bedroom(s), 2 bathrooms . The flat has a total of 27 floors and this property is situated on 7th floor. An added advantage of this 5-10 years old flat is that it is available for immediate possession as the project is already ready to move. The flat comes well built with vitrified flooring options....",SAHYADRI REAL ESTATE ADVISORY,,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-hiranandani-atlantis-hiranandani-gardens-powai-central-mumbai-suburbs-1250-sqft-spid-T91783182,,3
Z91677182,PROPERTY,"2 BHK Flat in Hiranandani Gardens Powai, Mumbai","2 BHK Flat in Hiranandani Gardens Powai, Mumbai",Hiranandani Castle Rock,"Hiranandani Gardens Powai, Mumbai",₹4 Cr,"₹31,872 /sqft","1,255 sqft",(117 sqm),Super Built-up Area,2 BHK,2,Ready To Move,2nd out of 22 Floors | Overlooking Park,,"Spread across a super built-Up area of 1,025 sq. Ft., this well-Maintained 2 bhk apartment features 2 spacious bedrooms, 2 bathrooms, and 1 balcony. The flat is located on the 2nd floor of a 22-Storey tower, offering easy accessibility and comfortable living.",Durga Estate Agency,,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-hiranandani-castle-rock-hiranandani-gardens-powai-central-mumbai-suburbs-1255-sqft-spid-Z91677182,,3
X91898190,PROPERTY,"3 BHK Flat in Powai, Mumbai","3 BHK Flat in Powai, Mumbai",Lake Primrose,"Powai, Mumbai",₹4.1 Cr,"₹26,451 /sqft","1,550 sqft",(144 sqm),Super Built-up Area,3 BHK,3,Ready To Move,6th out of 22 Floors | Overlooking Park,,"The flat is facing the east direction. Containing 3 bedroom(s), 3 bathrooms and more than 3 balconies, this flat is spread over a super built up area of 1550 sq.Ft. This flat is situated on the 6th floor of this 22 floors tall residential building. This 5-10 years old property is available for immediate possession as the project is ready to move. The floor of this flat is beautifully designed u...",Durga Estate Agency,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-lake-primrose-powai-central-mumbai-suburbs-1550-sqft-spid-X91898190,,3
X92574612,PROPERTY,"3 BHK Flat in Powai, Mumbai","3 BHK Flat in Powai, Mumbai",Lake Primrose,"Powai, Mumbai",₹4.05 Cr,"₹27,000 /sqft","1,500 sqft",(139 sqm),Super Built-up Area,3 BHK,3,Ready To Move,6th out of 22 Floors | Overlooking Park,,"This property faces the east direction. The flat is over 1500 sq.Ft. Super built up area and comes with 3 bedroom(s), 3 bathrooms and more than 3 balconies. The residential building has 22 floors in total and the flat for sale is located on the 6th floor. This is a ready to move project and the property is 10+ years old. The vitrified flooring of this flat is beautifully designed and helps to g...",Durga Estate Agency,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-lake-primrose-powai-central-mumbai-suburbs-1500-sqft-spid-X92574612,,3
C91639486,PROPERTY,"1 BHK Flat in Hiranandani Gardens Powai, Mumbai","1 BHK Flat in Hiranandani Gardens Powai, Mumbai",Hiranandani Regent Hill,"Hiranandani Gardens Powai, Mumbai",₹1.99 Cr,"₹52,506 /sqft",379 sqft,(35 sqm),Carpet Area,1 BHK,1,Ready To Move,19th out of 23 Floors | Overlooking Park,,"A well-Designed 1 bhk apartment in regent hill, powai, ideal for investment as well as end use. This north-West facing home is part of a newly constructed development, offering modern layouts and a comfortable living environment. The apartment enjoys good ventilation and natural light, making it a practical and efficient living space. Located within the prestigious hiranandani gardens township,...",Owner,2mo ago,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-hiranandani-regent-hill-hiranandani-gardens-powai-central-mumbai-suburbs-379-sqft-spid-C91639486,,3
O89999766,PROPERTY,"1 BHK Flat in Hiranandani Gardens Powai, Mumbai","1 BHK Flat in Hiranandani Gardens Powai, Mumbai",Hiranandani Regent Hill,"Hiranandani Gardens Powai, Mumbai",₹1.92 Cr,"₹50,659 /sqft",379 sqft,(35 sqm),Carpet Area,1 BHK,2,Ready To Move,4th out of 25 Floors | Overlooking Park,,"The flat is facing the north-East direction. The flat is over 379 sq.Ft. Carpet area and comes with 1 bedroom(s), 2 bathrooms . This flat lies on the 4th level of a 25 storey building. This is a ready to move project and the property is 1-5 years old. The society is well equipped with many modern amenities, including swimming pool, fitness centre / gym, club house, park, cctv surveillance and l...",GANGA REALTORS,Dealer,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-hiranandani-regent-hill-hiranandani-gardens-powai-central-mumbai-suburbs-379-sqft-r1-spid-O89999766,,3
